=== BY CUMULATIVE TIME (top 80) ===
         39572063 function calls (36058624 primitive calls) in 11.211 seconds

   Ordered by: cumulative time
   List reduced from 2302 to 80 due to restriction <80>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      121    0.009    0.000    4.479    0.037 /Users/jamesdavies/gob-simplified/BackEnd/engine/phase_resolution.py:7250(resolve_half_court_offense_logic)
   117981    0.009    0.000    0.009    0.000 {built-in method _operator.index}
      349    0.009    0.000    0.018    0.000 /Users/jamesdavies/gob-simplified/BackEnd/utils/shared.py:3576(sync_lineup_coords_from_turn)
       91    0.009    0.000    0.085    0.001 /Users/jamesdavies/gob-simplified/BackEnd/models/shot_manager.py:584(resolve_shot)
     6424    0.009    0.000    0.012    0.000 /Users/jamesdavies/gob-simplified/BackEnd/utils/animation_step_helpers.py:197(_player_lookup_by_id)
    18457    0.009    0.000    0.014    0.000 /Users/jamesdavies/gob-simplified/BackEnd/utils/shared_defense.py:1110(<genexpr>)
    14767    0.008    0.000    0.013    0.000 /Users/jamesdavies/gob-simplified/BackEnd/utils/shared_defense.py:1445(verify_defender_closer_to_basket)
    14002    0.008    0.000    0.064    0.000 /Users/jamesdavies/gob-simplified/BackEnd/utils/defense_identity.py:219(canonical_scouting_defense_key)
   103371    0.008    0.000    0.008    0.000 {method 'getrandbits' of '_random.Random' objects}
    36542    0.008    0.000    0.008    0.000 {built-in method builtins.round}
    17960    0.007    0.000    0.039    0.000 /Users/jamesdavies/gob-simplified/BackEnd/utils/defense_identity.py:180(_ensure_cache)
    14767    0.007    0.000    0.012    0.000 /Users/jamesdavies/gob-simplified/BackEnd/utils/shared_defense.py:1423(get_spacing)


