kind,matchup,seed,side,team,team_id,final_score,possessions,FGM,FGA,FG_pct,TPM,TPA,TP_pct,FTM,FTA,FT_pct,TO,OREB,DREB,REB,AST,STL,BLK,PF
cpu_full,Mahala Alou @ Melbourne Americas,,home,Melbourne Americas,MELBOURNE_AMERICAS,85,72.84,32,69,46.38,17,39,43.59,8,11,72.73,16,17,31,48,17,8,0,9
cpu_full,Mahala Alou @ Melbourne Americas,,away,Mahala Alou,MAHALA_ALOU,65,63.88,23,59,38.98,14,33,42.42,1,2,50.0,10,6,16,22,21,10,0,12
cpu_full,Pacific All-Stars @ Cupertino,,home,Cupertino,CUPERTINO,126,77.52,50,71,70.42,21,31,67.74,7,8,87.5,9,6,23,29,36,14,0,7
cpu_full,Pacific All-Stars @ Cupertino,,away,Pacific All-Stars,PACIFIC_ALL_STARS,84,73.76,30,57,52.63,20,37,54.05,2,4,50.0,21,6,12,18,26,6,0,13
practice_squad,Region G All-Americans @ Region A All-Americans,,home,Region A All-Americans,ps_A_1,87,79.12,32,81,39.51,10,38,26.32,13,23,56.52,6,18,29,47,18,3,0,10
practice_squad,Region G All-Americans @ Region A All-Americans,,away,Region G All-Americans,ps_G_1,78,74.84,31,64,48.44,12,32,37.5,4,11,36.36,8,2,31,33,26,4,0,20
practice_squad,Region F All-Americans @ Region H All-Americans,,home,Region H All-Americans,ps_H_1,83,75.84,34,76,44.74,9,33,27.27,6,11,54.55,5,10,32,42,22,2,0,14
practice_squad,Region F All-Americans @ Region H All-Americans,,away,Region F All-Americans,ps_F_1,67,73.68,23,69,33.33,10,36,27.78,11,22,50.0,7,12,27,39,17,0,0,8
practice_squad,Region E All-Americans @ Region B All-Americans,,home,Region B All-Americans,ps_B_1,72,73.84,26,71,36.62,16,48,33.33,4,11,36.36,7,9,27,36,19,4,1,12
practice_squad,Region E All-Americans @ Region B All-Americans,,away,Region E All-Americans,ps_E_1,91,77.36,34,78,43.59,15,40,37.5,8,19,42.11,7,16,34,50,27,1,0,9
practice_squad,Region D All-Americans @ Region C All-Americans,,home,Region C All-Americans,ps_C_1,64,60.6,27,66,40.91,3,26,11.54,7,15,46.67,4,16,27,43,9,3,0,6
practice_squad,Region D All-Americans @ Region C All-Americans,,away,Region D All-Americans,ps_D_1,53,58.52,21,55,38.18,9,30,30.0,2,8,25.0,7,7,23,30,18,2,0,19
practice_squad,Region G All-Stars @ Region A All-Stars,,home,Region A All-Stars,ps_A_2,50,73.28,20,68,29.41,3,35,8.57,6,12,50.0,8,8,38,46,15,1,0,20
practice_squad,Region G All-Stars @ Region A All-Stars,,away,Region G All-Stars,ps_G_2,79,81.88,27,85,31.76,13,47,27.66,13,27,48.15,4,19,41,60,17,3,0,12
practice_squad,Region F All-Stars @ Region H All-Stars,,home,Region H All-Stars,ps_H_2,88,87.04,38,80,47.5,11,37,29.73,5,16,31.25,6,6,34,40,24,1,0,23
practice_squad,Region F All-Stars @ Region H All-Stars,,away,Region F All-Stars,ps_F_2,86,88.08,28,80,35.0,9,36,25.0,17,32,53.12,8,14,37,51,22,0,0,19
practice_squad,Region E All-Stars @ Region B All-Stars,,home,Region B All-Stars,ps_B_2,58,76.32,18,73,24.66,4,34,11.76,18,28,64.29,5,14,41,55,12,0,0,11
practice_squad,Region E All-Stars @ Region B All-Stars,,away,Region E All-Stars,ps_E_2,44,68.72,18,71,25.35,3,32,9.38,5,13,38.46,6,14,36,50,11,3,0,22
practice_squad,Region D All-Stars @ Region C All-Stars,,home,Region C All-Stars,ps_C_2,66,73.24,25,79,31.65,4,24,16.67,12,21,57.14,8,23,38,61,14,0,1,6
practice_squad,Region D All-Stars @ Region C All-Stars,,away,Region D All-Stars,ps_D_2,55,69.2,21,60,35.0,10,38,26.32,3,5,60.0,7,0,31,31,15,0,0,19
practice_squad,Region G Varsity @ Region A Varsity,,home,Region A Varsity,ps_A_3,53,68.84,18,63,28.57,9,39,23.08,4,11,36.36,6,5,32,37,15,0,0,17
practice_squad,Region G Varsity @ Region A Varsity,,away,Region G Varsity,ps_G_3,60,73.36,24,79,30.38,2,33,6.06,14,19,73.68,7,21,40,61,17,1,1,8
practice_squad,Region F Varsity @ Region H Varsity,,home,Region H Varsity,ps_H_3,49,67.48,19,81,23.46,2,40,5.0,9,17,52.94,2,23,34,57,12,1,0,13
practice_squad,Region F Varsity @ Region H Varsity,,away,Region F Varsity,ps_F_3,50,66.84,20,69,28.99,4,38,10.53,6,11,54.55,5,12,41,53,17,0,0,17
practice_squad,Region E Varsity @ Region B Varsity,,home,Region B Varsity,ps_B_3,72,74.84,28,72,38.89,10,41,24.39,6,11,54.55,5,7,31,38,19,2,0,29
practice_squad,Region E Varsity @ Region B Varsity,,away,Region E Varsity,ps_E_3,82,85.6,31,89,34.83,4,40,10.0,16,40,40.0,9,30,41,71,14,1,0,12
practice_squad,Region D Varsity @ Region C Varsity,,home,Region C Varsity,ps_C_3,54,64.64,24,58,41.38,6,28,21.43,0,6,0.0,9,5,25,30,23,2,2,20
practice_squad,Region D Varsity @ Region C Varsity,,away,Region D Varsity,ps_D_3,73,70.24,26,67,38.81,12,33,36.36,9,21,42.86,9,15,32,47,20,2,0,7
practice_squad,Region G JV @ Region A JV,,home,Region A JV,ps_A_4,40,66.96,15,59,25.42,3,30,10.0,7,9,77.78,10,6,33,39,13,0,0,16
practice_squad,Region G JV @ Region A JV,,away,Region G JV,ps_G_4,54,71.44,19,79,24.05,2,32,6.25,14,26,53.85,5,24,32,56,13,4,1,5
practice_squad,Region F JV @ Region H JV,,home,Region H JV,ps_H_4,37,68.24,13,62,20.97,1,31,3.23,10,21,47.62,3,6,32,38,11,0,0,21
practice_squad,Region F JV @ Region H JV,,away,Region F JV,ps_F_4,48,72.76,17,70,24.29,3,33,9.09,11,29,37.93,6,16,39,55,12,0,0,11
practice_squad,Region E JV @ Region B JV,,home,Region B JV,ps_B_4,49,71.16,16,64,25.0,4,39,10.26,11,14,78.57,5,4,41,45,15,0,0,16
practice_squad,Region E JV @ Region B JV,,away,Region E JV,ps_E_4,48,78.8,18,83,21.69,2,42,4.76,12,20,60.0,4,17,41,58,9,1,0,8
practice_squad,Region D JV @ Region C JV,,home,Region C JV,ps_C_4,42,76.24,15,64,23.44,2,35,5.71,10,21,47.62,13,10,46,56,8,0,0,21
practice_squad,Region D JV @ Region C JV,,away,Region D JV,ps_D_4,49,77.2,15,77,19.48,5,43,11.63,14,30,46.67,5,18,34,52,14,1,0,14
practice_squad,Region G Squad @ Region A Squad,,home,Region A Squad,ps_A_5,44,77.88,13,64,20.31,3,32,9.38,15,27,55.56,11,9,36,45,8,1,1,16
practice_squad,Region G Squad @ Region A Squad,,away,Region G Squad,ps_G_5,55,74.8,21,73,28.77,4,37,10.81,9,20,45.0,9,16,39,55,13,4,0,15
practice_squad,Region F Squad @ Region H Squad,,home,Region H Squad,ps_H_5,52,77.24,18,72,25.0,2,42,4.76,14,21,66.67,5,9,41,50,14,0,0,20
practice_squad,Region F Squad @ Region H Squad,,away,Region F Squad,ps_F_5,48,77.08,17,85,20.0,3,41,7.32,11,32,34.38,5,27,40,67,15,0,0,22
practice_squad,Region E Squad @ Region B Squad,,home,Region B Squad,ps_B_5,32,65.52,11,60,18.33,3,36,8.33,5,8,62.5,6,4,35,39,6,2,0,20
practice_squad,Region E Squad @ Region B Squad,,away,Region E Squad,ps_E_5,52,78.72,17,84,20.24,3,39,7.69,17,38,44.74,6,28,46,74,13,0,0,11
practice_squad,Region D Squad @ Region C Squad,,home,Region C Squad,ps_C_5,43,96.12,16,96,16.67,1,56,1.79,10,23,43.48,6,16,60,76,10,3,0,23
practice_squad,Region D Squad @ Region C Squad,,away,Region D Squad,ps_D_5,42,105.4,15,97,15.46,0,50,0.0,12,35,34.29,9,16,65,81,12,0,0,16
